sample_id,split,src_image,src_label,image_path,label_path
goose_376,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0158_1677167662410715190_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0158_1677167662410715190_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_376.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_376.png
goose_377,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_campus_snow/2023-01-20_campus_snow__0018_1674219364541468769_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_campus_snow/2023-01-20_campus_snow__0018_1674219364541468769_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_377.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_377.png
goose_378,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0132_1677755136799180070_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0132_1677755136799180070_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_378.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_378.png
goose_379,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0373_1684329701609531144_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0373_1684329701609531144_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_379.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_379.png
goose_380,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0308_1658495371198930498_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0308_1658495371198930498_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_380.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_380.png
goose_381,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0154_1658911106795063275_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0154_1658911106795063275_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_381.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_381.png
goose_382,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0451_1658496464264048250_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0451_1658496464264048250_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_382.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_382.png
goose_383,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0057_1684933614599554646_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0057_1684933614599554646_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_383.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_383.png
goose_384,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0473_1684156895180144698_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0473_1684156895180144698_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_384.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_384.png
goose_385,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0521_1661860464692805268_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0521_1661860464692805268_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_385.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_385.png
goose_386,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0327_1677756767621027064_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0327_1677756767621027064_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_386.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_386.png
goose_387,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0006_1677167071646835679_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0006_1677167071646835679_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_387.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_387.png
goose_388,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0597_1674224243311581607_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0597_1674224243311581607_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_388.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_388.png
goose_389,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0203_1681996419816227873_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0203_1681996419816227873_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_389.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_389.png
goose_390,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0121_1681996240471648892_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0121_1681996240471648892_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_390.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_390.png
goose_391,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0437_1670423925166052930_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0437_1670423925166052930_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_391.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_391.png
goose_392,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0119_1684154956372916382_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0119_1684154956372916382_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_392.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_392.png
goose_393,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0107_1677167501237180480_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0107_1677167501237180480_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_393.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_393.png
goose_394,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0122_1660828346972593382_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0122_1660828346972593382_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_394.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_394.png
goose_395,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0556_1670425183326187864_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0556_1670425183326187864_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_395.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_395.png
goose_396,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0156_1681996300184316947_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0156_1681996300184316947_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_396.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_396.png
goose_397,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0016_1680700200047577509_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0016_1680700200047577509_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_397.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_397.png
goose_398,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0396_1661859806224271507_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0396_1661859806224271507_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_398.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_398.png
goose_399,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0269_1663756934927188426_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0269_1663756934927188426_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_399.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_399.png
goose_400,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0301_1670423261807104666_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0301_1670423261807104666_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_400.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_400.png
goose_401,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0073_1663153536221202589_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0073_1663153536221202589_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_401.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_401.png
goose_402,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0021_1677167222302540934_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0021_1677167222302540934_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_402.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_402.png
goose_403,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0142_1670421705384513463_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0142_1670421705384513463_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_403.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_403.png
goose_404,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0005_1667557303606968099_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0005_1667557303606968099_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_404.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_404.png
goose_405,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0048_1677849753707063821_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0048_1677849753707063821_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_405.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_405.png
goose_406,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0898_1674225665088415944_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0898_1674225665088415944_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_406.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_406.png
goose_407,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0224_1663154103469561275_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0224_1663154103469561275_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_407.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_407.png
goose_408,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0483_1665582860691711894_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0483_1665582860691711894_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_408.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_408.png
goose_409,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0029_1677167251719825711_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0029_1677167251719825711_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_409.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_409.png
goose_410,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0375_1677852115114235088_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0375_1677852115114235088_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_410.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_410.png
goose_411,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0091_1663153585897427475_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0091_1663153585897427475_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_411.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_411.png
goose_412,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0375_1684156461108164624_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0375_1684156461108164624_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_412.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_412.png
goose_413,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0286_1665581026726353795_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0286_1665581026726353795_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_413.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_413.png
goose_414,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0139_1680701928723607360_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0139_1680701928723607360_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_414.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_414.png
goose_415,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0008_1677754229408773936_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0008_1677754229408773936_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_415.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_415.png
goose_416,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0074_1677850008745060369_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0074_1677850008745060369_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_416.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_416.png
goose_417,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0593_1668161102502549901_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0593_1668161102502549901_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_417.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_417.png
goose_418,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0018_1667557427677529123_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0018_1667557427677529123_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_418.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_418.png
goose_419,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0132_1658910653414257478_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0132_1658910653414257478_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_419.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_419.png
goose_420,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0248_1658913918084067971_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0248_1658913918084067971_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_420.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_420.png
goose_421,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0115_1665756935677385465_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0115_1665756935677385465_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_421.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_421.png
goose_422,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0273_1663756971388398589_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0273_1663756971388398589_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_422.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_422.png
goose_423,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0025_1669730010135425771_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0025_1669730010135425771_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_423.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_423.png
goose_424,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0026_1669730021286341247_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0026_1669730021286341247_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_424.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_424.png
goose_425,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0428_1684935682369297613_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0428_1684935682369297613_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_425.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_425.png
goose_426,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0542_1668160825782167753_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0542_1668160825782167753_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_426.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_426.png
goose_427,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0422_1658496313725001885_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0422_1658496313725001885_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_427.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_427.png
goose_428,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0580_1665583992991797542_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0580_1665583992991797542_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_428.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_428.png
goose_429,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0353_1684329649165265078_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0353_1684329649165265078_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_429.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_429.png
goose_430,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0277_1677851504152673309_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0277_1677851504152673309_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_430.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_430.png
goose_431,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0471_1661860219890399028_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0471_1661860219890399028_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_431.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_431.png
goose_432,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0253_1668158905622034262_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0253_1668158905622034262_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_432.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_432.png
goose_433,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0020_1681994103079744345_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0020_1681994103079744345_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_433.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_433.png
goose_434,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0332_1670423418254452760_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0332_1670423418254452760_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_434.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_434.png
goose_435,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0259_1663154217828212236_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0259_1663154217828212236_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_435.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_435.png
goose_436,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0451_1684935741655194732_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0451_1684935741655194732_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_436.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_436.png
goose_437,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0903_1674225678213388704_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0903_1674225678213388704_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_437.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_437.png
goose_438,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0003_1669729628201884737_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0003_1669729628201884737_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_438.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_438.png
goose_439,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_campus_snow/2023-01-20_campus_snow__0024_1674219381125675660_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_campus_snow/2023-01-20_campus_snow__0024_1674219381125675660_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_439.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_439.png
